"","ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","Ward","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"1139",12649049,"JF181860",2022-03-21 07:06:00,"070XX S WOOD ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0735",17,"04B",1165564,1858055,2022,"11/12/2022 03:46:21 PM",41.766091353,-87.668708681,"(41.766091353, -87.668708681)"
"1140",12639938,"JF171032",2022-03-11 10:00:00,"020XX N LOREL AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"2515",36,"04B",1140388,1913188,2022,"11/12/2022 03:46:21 PM",41.91788115,-87.759639172,"(41.91788115, -87.759639172)"
"1141",12651861,"JF184936",2022-03-24 12:17:00,"008XX W 54TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0934",20,"04B",1171647,1869013,2022,"11/12/2022 03:46:21 PM",41.796030226,-87.646091347,"(41.796030226, -87.646091347)"
"1142",12645337,"JF177442",2022-03-17 05:31:00,"050XX S KILDARE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0815",14,"04B",1148548,1870837,2022,"11/12/2022 03:46:21 PM",41.80151108,-87.730750706,"(41.80151108, -87.730750706)"
"1143",12645477,"JF177595",2022-03-17 08:15:00,"041XX W MONROE ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1115",28,"04B",1148715,1899337,2022,"11/12/2022 03:46:21 PM",41.879715634,-87.729403307,"(41.879715634, -87.729403307)"
"1144",12651253,"JF184535",2022-03-24 03:04:00,"012XX N WASHTENAW AVE","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"1423",26,"04B",1158168,1908319,2022,"11/12/2022 03:46:21 PM",41.904175263,-87.694447509,"(41.904175263, -87.694447509)"
"1145",12642408,"JF174005",2022-03-14 07:56:00,"065XX S MARSHFIELD AVE","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE",FALSE,FALSE,"0725",15,"04B",1166452,1861278,2022,"11/12/2022 03:46:21 PM",41.774916814,-87.665362091,"(41.774916814, -87.665362091)"
"1146",12641468,"JF172952",2022-03-13 09:00:00,"017XX S WENTWORTH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0914",25,"04B",1175323,1891960,2022,"11/12/2022 03:46:21 PM",41.858917315,-87.631924283,"(41.858917315, -87.631924283)"
"1147",12649141,"JF182077",2022-03-21 11:12:00,"079XX S ASHLAND AVE","041A","BATTERY","AGGRAVATED - HANDGUN","GAS STATION",FALSE,FALSE,"0611",21,"04B",1167051,1852159,2022,"11/12/2022 03:46:21 PM",41.749880266,-87.663426578,"(41.749880266, -87.663426578)"
"1148",12642424,"JF174003",2022-03-14 07:47:00,"024XX S TRUMBULL AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1024",22,"04B",1153751,1887673,2022,"11/12/2022 03:46:21 PM",41.847609583,-87.711222061,"(41.847609583, -87.711222061)"
"1149",12643512,"JF175302",2022-03-15 09:15:00,"074XX S RACINE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0734",17,"04B",1169605,1855636,2022,"11/12/2022 03:46:21 PM",41.759366666,-87.653967008,"(41.759366666, -87.653967008)"
"1150",12644323,"JF176289",2022-03-16 06:50:00,"082XX S KIMBARK AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0411",8,"04B",1186307,1850666,2022,"11/12/2022 03:46:21 PM",41.745350245,-87.592912029,"(41.745350245, -87.592912029)"
"1151",12644444,"JF176400",2022-03-16 09:22:00,"041XX W JACKSON BLVD","0488","BATTERY","AGGRAVATED DOMESTIC BATTERY - HANDGUN","APARTMENT",FALSE,TRUE,"1115",28,"04B",1148870,1898365,2022,"11/12/2022 03:46:21 PM",41.877045361,-87.728859301,"(41.877045361, -87.728859301)"
"1152",12644521,"JF176506",2022-03-17 12:33:00,"065XX S LAFLIN ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0725",16,"04B",1167461,1861351,2022,"11/12/2022 03:46:21 PM",41.775095569,-87.661661147,"(41.775095569, -87.661661147)"
"1153",12646639,"JF179017",2022-03-19 04:40:00,"054XX S CALIFORNIA AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0923",14,"04B",1158631,1868545,2022,"11/12/2022 03:46:21 PM",41.795021601,-87.693834784,"(41.795021601, -87.693834784)"
"1154",12641375,"JF172643",2022-03-13 03:18:00,"079XX S EXCHANGE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0422",7,"04B",1197209,1852981,2022,"11/12/2022 03:46:21 PM",41.751438412,-87.552889084,"(41.751438412, -87.552889084)"
"1155",12644627,"JF176608",2022-03-17 06:10:00,"022XX W LAKE ST","041A","BATTERY","AGGRAVATED - HANDGUN","OTHER (SPECIFY)",FALSE,FALSE,"1223",27,"04B",1161520,1901275,2022,"11/12/2022 03:46:21 PM",41.884776788,-87.682331057,"(41.884776788, -87.682331057)"
"1156",12640671,"JF171872",2022-03-12 04:27:00,"041XX W 25TH PL","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1013",22,"04B",1149049,1886730,2022,"11/12/2022 03:46:21 PM",41.845114044,-87.728503016,"(41.845114044, -87.728503016)"
"1157",12645187,"JF177291",2022-03-17 03:13:00,"115XX S HALSTED ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0524",34,"04B",1173048,1828494,2022,"11/12/2022 03:46:21 PM",41.684809877,-87.642147208,"(41.684809877, -87.642147208)"
"1158",12644514,"JF176474",2022-03-16 11:32:00,"064XX S DR MARTIN LUTHER KING JR DR","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0312",20,"04B",1180025,1862499,2022,"11/12/2022 03:46:21 PM",41.777967289,-87.615568353,"(41.777967289, -87.615568353)"
"1159",12639965,"JF171095",2022-03-12 01:26:00,"059XX W ROOSEVELT RD","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1513",29,"04B",1136801,1894066,2022,"11/12/2022 03:46:21 PM",41.865473008,-87.773276756,"(41.865473008, -87.773276756)"
"1160",12643941,"JF175610",2022-03-16 10:08:00,"119XX S HALSTED ST","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"0524",34,"04B",1173143,1825665,2022,"11/12/2022 03:46:21 PM",41.677044553,-87.641882552,"(41.677044553, -87.641882552)"
"1161",12651760,"JF184924",2022-03-24 12:17:00,"122XX S UNION AVE","041A","BATTERY","AGGRAVATED - HANDGUN","APARTMENT",FALSE,FALSE,"0523",34,"04B",1173868,1823609,2022,"11/12/2022 03:46:21 PM",41.671386559,-87.639289461,"(41.671386559, -87.639289461)"
"1162",12644449,"JF176421",2022-03-16 09:58:00,"006XX E 37TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","PARK PROPERTY",FALSE,FALSE,"0212",4,"04B",1181158,1880524,2022,"11/12/2022 03:46:21 PM",41.827403387,-87.610859346,"(41.827403387, -87.610859346)"
"1163",12640783,"JF172042",2022-03-12 10:40:00,"051XX N CALIFORNIA AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"2031",40,"04B",1156765,1934174,2022,"11/12/2022 03:46:21 PM",41.975151721,-87.698898226,"(41.975151721, -87.698898226)"
"1164",12651558,"JF184777",2022-03-24 09:51:00,"056XX S WINCHESTER AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0715",15,"04B",1164321,1867185,2022,"11/12/2022 03:46:21 PM",41.791171543,-87.673007759,"(41.791171543, -87.673007759)"
"1165",12648433,"JF181234",2022-03-21 09:56:00,"012XX S AVERS AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",TRUE,FALSE,"1011",24,"04B",1150904,1894227,2022,"11/12/2022 03:46:21 PM",41.865650668,-87.721499289,"(41.865650668, -87.721499289)"
"1166",12639754,"JF170768",2022-03-11 05:19:00,"046XX S CICERO AVE","041A","BATTERY","AGGRAVATED - HANDGUN","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,"0815",22,"04B",1145142,1873424,2022,"11/12/2022 03:46:21 PM",41.808675056,-87.743176829,"(41.808675056, -87.743176829)"
"1167",12646406,"JF178486",2022-03-18 01:50:00,"076XX S RHODES AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0624",6,"04B",1181226,1854527,2022,"11/12/2022 03:46:21 PM",41.756063718,-87.61141079,"(41.756063718, -87.61141079)"
"1168",12649008,"JF181723",2022-03-21 03:04:00,"032XX W 57TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0822",14,"04B",1155913,1866650,2022,"11/12/2022 03:46:21 PM",41.789876504,-87.703852664,"(41.789876504, -87.703852664)"
"1169",12647082,"JF179418",2022-03-18 11:03:00,"036XX W 32ND ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1032",22,"04B",1152779,1883152,2022,"11/12/2022 03:46:21 PM",41.835222665,-87.714908815,"(41.835222665, -87.714908815)"
"1170",12649090,"JF181863",2022-03-21 07:08:00,"032XX W DOUGLAS BLVD","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE - PORCH / HALLWAY",FALSE,FALSE,"1022",24,"04B",1155042,1893109,2022,"11/12/2022 03:46:21 PM",41.862500822,-87.706338361,"(41.862500822, -87.706338361)"
"1171",12648022,"JF180684",2022-03-20 06:47:00,"036XX S LAKE PARK AVE","041A","BATTERY","AGGRAVATED - HANDGUN","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,"0212",4,"04B",1182246,1881235,2022,"11/12/2022 03:46:21 PM",41.829329244,-87.606845621,"(41.829329244, -87.606845621)"
"1172",12640860,"JF172149",2022-03-13 01:56:00,"007XX S KEDZIE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1134",24,"04B",1155154,1896389,2022,"11/12/2022 03:46:21 PM",41.871499248,-87.70583921,"(41.871499248, -87.70583921)"
"1173",12645520,"JF177704",2022-03-17 11:23:00,"081XX S MORGAN ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0613",21,"04B",1171058,1850949,2022,"11/12/2022 03:46:21 PM",41.746473315,-87.648778489,"(41.746473315, -87.648778489)"
"1174",12645534,"JF177716",2022-03-17 11:42:00,"001XX N PARKSIDE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"1512",29,"04B",1138576,1900472,2022,"11/12/2022 03:46:21 PM",41.88301997,-87.766605275,"(41.88301997, -87.766605275)"
"1175",12647487,"JF180046",2022-03-20 04:03:00,"025XX S KEDZIE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1033",12,"04B",1155431,1886967,2022,"11/12/2022 03:46:21 PM",41.845638675,-87.70507535,"(41.845638675, -87.70507535)"
"1176",12646434,"JF178740",2022-03-18 07:38:00,"057XX S SAWYER AVE","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"0822",23,"04B",1155694,1866457,2022,"11/12/2022 03:46:21 PM",41.789351282,-87.704660855,"(41.789351282, -87.704660855)"
"1177",12644586,"JF176580",2022-03-17 03:50:00,"008XX W DIVISION ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1822",27,"04B",1170694,1908217,2022,"11/12/2022 03:46:21 PM",41.903630157,-87.648439447,"(41.903630157, -87.648439447)"
"1178",12648007,"JF180732",2022-03-20 07:34:00,"056XX S SANGAMON ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0712",16,"04B",1170938,1867470,2022,"11/12/2022 03:46:21 PM",41.791811588,-87.648736347,"(41.791811588, -87.648736347)"
"1179",12649876,"JF182890",2022-03-22 04:08:00,"024XX N SPRINGFIELD AVE","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE",FALSE,TRUE,"2524",31,"04B",1149972,1916023,2022,"11/12/2022 03:46:21 PM",41.925479318,-87.724352803,"(41.925479318, -87.724352803)"
"1180",12646301,"JF177659",2022-03-17 09:57:00,"028XX N LAMON AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"2521",31,"04B",1143229,1918360,2022,"11/12/2022 03:46:21 PM",41.932021017,-87.749071597,"(41.932021017, -87.749071597)"
"1181",12645399,"JF177596",2022-03-17 08:20:00,"044XX S WESTERN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0922",15,"04B",1161108,1875231,2022,"11/12/2022 03:46:21 PM",41.813317904,-87.684566502,"(41.813317904, -87.684566502)"
"1182",12641474,"JF172803",2022-03-13 05:08:00,"007XX N CHRISTIANA AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1121",27,"04B",1153909,1904776,2022,"11/12/2022 03:46:21 PM",41.894538914,-87.710186524,"(41.894538914, -87.710186524)"
"1183",12648123,"JF180759",2022-03-20 07:57:00,"122XX S WALLACE ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0523",34,"04B",1174518,1823821,2022,"11/12/2022 03:46:21 PM",41.67195393,-87.636904215,"(41.67195393, -87.636904215)"
"1184",12647431,"JF179925",2022-03-20 12:21:00,"054XX W WASHINGTON BLVD","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1523",28,"04B",1140035,1900217,2022,"11/12/2022 03:46:21 PM",41.882293653,-87.761253919,"(41.882293653, -87.761253919)"
"1185",12647954,"JF180639",2022-03-20 05:59:00,"030XX E 83RD ST","041A","BATTERY","AGGRAVATED - HANDGUN","PARK PROPERTY",FALSE,FALSE,"0424",10,"04B",1198047,1850526,2022,"11/12/2022 03:46:21 PM",41.744680815,-87.549900201,"(41.744680815, -87.549900201)"
"1186",12640888,"JF172183",2022-03-13 03:30:00,"019XX W HASTINGS ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1233",28,"04B",1163585,1893738,2022,"11/12/2022 03:46:21 PM",41.864051368,-87.674960373,"(41.864051368, -87.674960373)"
"1187",12640822,"JF172169",2022-03-13 03:28:00,"032XX N KARLOV AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1731",30,"04B",1148492,1921160,2022,"11/12/2022 03:46:21 PM",41.939604413,-87.729658176,"(41.939604413, -87.729658176)"
"1188",12663921,"JF199756",2022-04-06 09:02:00,"110XX S RACINE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","GAS STATION",FALSE,FALSE,"2234",34,"04B",1170299,1831376,2022,"11/12/2022 03:46:21 PM",41.692778638,-87.652127129,"(41.692778638, -87.652127129)"
"1189",12653914,"JF187596",2022-03-26 07:34:00,"048XX W ARTHINGTON ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1533",29,"04B",1144373,1895530,2022,"11/12/2022 03:46:21 PM",41.869351491,-87.745442439,"(41.869351491, -87.745442439)"
"1190",12660933,"JF195941",2022-04-03 01:16:00,"042XX W FORD CITY DR","0488","BATTERY","AGGRAVATED DOMESTIC BATTERY - HANDGUN","APARTMENT",FALSE,TRUE,"0833",18,"04B",1149271,1853250,2022,"11/12/2022 03:46:21 PM",41.753235568,-87.728552759,"(41.753235568, -87.728552759)"
"1191",12659546,"JF194282",2022-04-01 11:28:00,"009XX W CULLERTON ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1235",25,"04B",1170171,1890593,2022,"11/12/2022 03:46:21 PM",41.855280093,-87.650875308,"(41.855280093, -87.650875308)"
"1192",12659091,"JF193599",2022-04-01 12:37:00,"045XX N MAGNOLIA AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1913",46,"04B",1167103,1930208,2022,"11/12/2022 03:46:21 PM",41.964052496,-87.66099647,"(41.964052496, -87.66099647)"
"1193",12655751,"JF189765",2022-03-28 09:15:00,"008XX S SACRAMENTO BLVD","0450","BATTERY","AGGRAVATED POLICE OFFICER - HANDGUN","STREET",TRUE,FALSE,"1134",28,"04B",1156496,1896137,2022,"11/12/2022 03:46:21 PM",41.870780708,-87.700919004,"(41.870780708, -87.700919004)"
"1194",12655337,"JF189265",2022-03-28 01:10:00,"131XX S CORLISS AVE","041A","BATTERY","AGGRAVATED - HANDGUN","CHA PARKING LOT / GROUNDS",FALSE,FALSE,"0533",9,"04B",1184011,1818273,2022,"11/12/2022 03:46:21 PM",41.656513626,-87.602332313,"(41.656513626, -87.602332313)"
"1195",12654430,"JF188101",2022-03-27 04:00:00,"012XX N DEARBORN ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1824",2,"04B",1175707,1908689,2022,"11/12/2022 03:46:21 PM",41.904814044,-87.630011517,"(41.904814044, -87.630011517)"
"1196",12660997,"JF196272",2022-04-03 10:21:00,"029XX W 25TH PL","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1033",12,"04B",1157180,1886940,2022,"11/12/2022 03:46:21 PM",41.845529295,-87.698657388,"(41.845529295, -87.698657388)"
"1197",12654823,"JF188694",2022-03-27 10:58:00,"028XX S KEDVALE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1031",22,"04B",1149178,1884811,2022,"11/12/2022 03:46:21 PM",41.839845564,-87.728079227,"(41.839845564, -87.728079227)"
"1198",12659473,"JF194361",2022-04-02 01:34:00,"009XX S AUSTIN BLVD","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1513",29,"04B",1136517,1895636,2022,"11/12/2022 03:46:21 PM",41.869786389,-87.774281815,"(41.869786389, -87.774281815)"
"1199",12659449,"JF194299",2022-04-01 11:48:00,"052XX W NORTH AVE","041A","BATTERY","AGGRAVATED - HANDGUN","COMMERCIAL / BUSINESS OFFICE",FALSE,FALSE,"2532",37,"04B",1141110,1910133,2022,"11/12/2022 03:46:21 PM",41.909484608,-87.75706189,"(41.909484608, -87.75706189)"
"1200",12658847,"JF193374",2022-04-01 08:50:00,"051XX S DAMEN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0932",16,"04B",1163888,1870706,2022,"11/12/2022 03:46:21 PM",41.80084272,-87.674496531,"(41.80084272, -87.674496531)"
"1201",12654333,"JF187994",2022-03-27 08:51:00,"008XX N RIDGEWAY AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1112",27,"04B",1151232,1905395,2022,"11/12/2022 03:46:21 PM",41.896290444,-87.720002176,"(41.896290444, -87.720002176)"
"1202",12664974,"JF201033",2022-04-08 12:00:00,"018XX S SPRINGFIELD AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1014",24,"04B",1150692,1890659,2022,"11/12/2022 03:46:21 PM",41.855863796,-87.722370768,"(41.855863796, -87.722370768)"
"1203",12657199,"JF191468",2022-03-30 01:53:00,"056XX S PAULINA ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0715",15,"04B",1165972,1867325,2022,"11/12/2022 03:46:21 PM",41.791520763,-87.666949908,"(41.791520763, -87.666949908)"
"1204",12657957,"JF192422",2022-03-31 11:45:00,"061XX S DR MARTIN LUTHER KING JR DR","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0311",20,"04B",1179972,1864490,2022,"11/12/2022 03:46:21 PM",41.783432002,-87.615701737,"(41.783432002, -87.615701737)"
"1205",12664619,"JF200433",2022-04-07 02:00:00,"004XX E 43RD ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0214",3,"04B",1180114,1876604,2022,"11/12/2022 03:46:21 PM",41.816670632,-87.61480986,"(41.816670632, -87.61480986)"
"1206",12661649,"JF196853",2022-04-04 12:12:00,"040XX S PRAIRIE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0213",3,"04B",1178705,1878318,2022,"11/12/2022 03:46:21 PM",41.821406202,-87.619926161,"(41.821406202, -87.619926161)"
"1207",12655756,"JF189804",2022-03-28 10:29:00,"031XX W ADDISON ST","041A","BATTERY","AGGRAVATED - HANDGUN","VEHICLE NON-COMMERCIAL",FALSE,FALSE,"1733",33,"04B",1154641,1923767,2022,"11/12/2022 03:46:21 PM",41.94663716,-87.706988657,"(41.94663716, -87.706988657)"
"1208",12654087,"JF187840",2022-03-27 03:16:00,"013XX W 69TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0734",6,"04B",1168392,1859004,2022,"11/12/2022 03:46:21 PM",41.7686351,-87.658315752,"(41.7686351, -87.658315752)"
"1209",12660059,"JF194941",2022-04-02 04:11:00,"017XX W 78TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,TRUE,"0611",17,"04B",1166225,1852974,2022,"11/12/2022 03:46:21 PM",41.752134349,-87.666430254,"(41.752134349, -87.666430254)"
"1210",12655478,"JF189400",2022-03-28 03:35:00,"062XX S SEELEY AVE","0488","BATTERY","AGGRAVATED DOMESTIC BATTERY - HANDGUN","RESIDENCE",FALSE,TRUE,"0714",16,"04B",1163768,1863263,2022,"11/12/2022 03:46:21 PM",41.780420705,-87.675145585,"(41.780420705, -87.675145585)"
"1211",12653673,"JF187331",2022-03-26 01:45:00,"059XX W PATTERSON AVE","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"1633",36,"04B",1136062,1923660,2022,"11/12/2022 03:46:21 PM",41.946695785,-87.775282923,"(41.946695785, -87.775282923)"
"1212",12653273,"JF186855",2022-03-26 01:47:00,"0000X W 95TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","CTA STATION",TRUE,FALSE,"0634",21,"04B",1177762,1841949,2022,"11/12/2022 03:46:21 PM",41.721627204,-87.624485177,"(41.721627204, -87.624485177)"
"1213",12661202,"JF196450",2022-04-04 04:40:00,"017XX E 69TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0332",5,"04B",1188853,1859572,2022,"11/12/2022 03:46:21 PM",41.769728607,-87.583298676,"(41.769728607, -87.583298676)"
"1214",12662772,"JF198137",2022-04-05 02:02:00,"031XX W FRANKLIN BLVD","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1221",27,"04B",1155259,1903162,2022,"11/12/2022 03:46:21 PM",41.890082933,-87.705271735,"(41.890082933, -87.705271735)"
"1215",12663999,"JF199836",2022-04-06 10:45:00,"020XX S OAKLEY AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",TRUE,FALSE,"1234",25,"04B",1161355,1890109,2022,"11/12/2022 03:46:21 PM",41.85413967,-87.683247485,"(41.85413967, -87.683247485)"
"1216",12660354,"JF195426",2022-04-03 04:15:00,"028XX W 59TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","GAS STATION",FALSE,FALSE,"0824",16,"04B",1158637,1865403,2022,"11/12/2022 03:46:21 PM",41.786399399,-87.693898477,"(41.786399399, -87.693898477)"
"1217",12659904,"JF194823",2022-04-02 02:15:00,"017XX N MONITOR AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"2531",29,"04B",1137160,1910995,2022,"11/12/2022 03:46:21 PM",41.911921944,-87.771551956,"(41.911921944, -87.771551956)"
"1218",12632997,"JF162616",2022-03-04 03:30:00,"038XX W HARRISON ST","0450","BATTERY","AGGRAVATED POLICE OFFICER - HANDGUN","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,"1133",24,"04B",1151141,1897093,2022,"10/11/2022 04:45:59 PM",41.873510659,-87.720554136,"(41.873510659, -87.720554136)"
"1219",12662899,"JF198229",2022-04-05 03:26:00,"026XX W CRYSTAL ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1423",26,"04B",1158619,1908224,2022,"11/12/2022 03:46:21 PM",41.903905346,-87.692793471,"(41.903905346, -87.692793471)"
"1220",12663029,"JF198655",2022-04-05 10:00:00,"007XX W 95TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"2223",21,"04B",1172851,1841852,2022,"11/12/2022 03:46:21 PM",41.721470579,-87.642476092,"(41.721470579, -87.642476092)"
"1221",12656775,"JF191007",2022-03-30 02:35:00,"042XX W 28TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1031",22,"04B",1148668,1885045,2022,"11/12/2022 03:46:21 PM",41.840497537,-87.729944697,"(41.840497537, -87.729944697)"
"1222",12663640,"JF199351",2022-04-06 03:00:00,"108XX S INDIANA AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"0513",9,"04B",1179506,1833034,2022,"11/12/2022 03:46:21 PM",41.697123671,-87.618368384,"(41.697123671, -87.618368384)"
"1223",12654072,"JF187801",2022-03-27 02:18:00,"042XX W CERMAK RD","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK",FALSE,FALSE,"1012",24,"04B",1148223,1889032,2022,"11/12/2022 03:46:21 PM",41.851446953,-87.731475157,"(41.851446953, -87.731475157)"
"1224",12654286,"JF187989",2022-03-27 08:34:00,"027XX S STATE ST","041A","BATTERY","AGGRAVATED - HANDGUN","CHA HALLWAY / STAIRWELL / ELEVATOR",FALSE,FALSE,"0133",3,"04B",1176730,1886544,2022,"11/12/2022 03:46:21 PM",41.844023772,-87.626923253,"(41.844023772, -87.626923253)"
"1225",12658566,"JF193201",2022-04-01 01:45:00,"032XX W BEACH AVE","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY",FALSE,FALSE,"1422",26,"04B",1154560,1909457,2022,"11/12/2022 03:46:21 PM",41.907371009,-87.707670196,"(41.907371009, -87.707670196)"
