"","ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","Ward","FBI.Code","X.Coordinate","Y.Coordinate","Year","Updated.On","Latitude","Longitude","Location"
"97",11581231,"JC134547",2019-01-30 12:54:00,"004XX N HAMLIN AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",1122,27,"04B",1150981,1902578,2019,"02/06/2019 04:11:49 PM",41.888565226,-87.720997895,"(41.888565226, -87.720997895)"
"98",11582083,"JC135696",2019-01-31 06:16:00,"0000X N LECLAIRE AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","true","false",1533,28,"04B",1142386,1899689,2019,"03/27/2019 04:03:05 PM",41.880801426,-87.752634034,"(41.880801426, -87.752634034)"
"99",11583064,"JC137117",2019-02-02 12:30:00,"066XX S CALIFORNIA AVE","041A","BATTERY","AGGRAVATED: HANDGUN","PARKING LOT/GARAGE(NON.RESID.)","false","false",831,17,"04B",1158857,1860393,2019,"02/09/2019 04:19:07 PM",41.772646753,-87.693228577,"(41.772646753, -87.693228577)"
"100",11583669,"JC137722",2019-02-02 03:10:00,"034XX W EVERGREEN AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",1422,26,"04B",1153176,1908769,2019,"02/09/2019 04:19:07 PM",41.905510663,-87.712772553,"(41.905510663, -87.712772553)"
"101",11583904,"JC138159",2019-02-02 09:53:00,"016XX S LOOMIS ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",1233,25,"04B",1167302,1892054,2019,"02/09/2019 04:19:07 PM",41.859351296,-87.66136384,"(41.859351296, -87.66136384)"
"102",11583964,"JC138212",2019-02-02 10:25:00,"032XX W BEACH AVE","041A","BATTERY","AGGRAVATED: HANDGUN","VEHICLE NON-COMMERCIAL","false","false",1422,26,"04B",1154397,1909454,2019,"02/09/2019 04:19:07 PM",41.907366038,-87.708269051,"(41.907366038, -87.708269051)"
"103",11583981,"JC138284",2019-02-03 01:35:00,"003XX S HOMAN AVE","041A","BATTERY","AGGRAVATED: HANDGUN","RESIDENCE PORCH/HALLWAY","false","false",1134,28,"04B",1153773,1898246,2019,"02/10/2019 04:04:40 PM",41.876622645,-87.71085998,"(41.876622645, -87.71085998)"
"104",11583996,"JC138290",2019-02-03 01:28:00,"043XX S KARLOV AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",815,14,"04B",1149736,1875504,2019,"02/10/2019 04:04:40 PM",41.814295073,-87.726272912,"(41.814295073, -87.726272912)"
"105",11584003,"JC138295",2019-02-03 01:46:00,"063XX S ASHLAND AVE","041A","BATTERY","AGGRAVATED: HANDGUN","ALLEY","false","false",725,16,"04B",1166757,1862719,2019,"02/10/2019 04:04:40 PM",41.778864596,-87.6642029,"(41.778864596, -87.6642029)"
"106",11584012,"JC138292",2019-02-03 01:32:00,"0000X W 79TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",623,17,"04B",1177367,1852624,2019,"02/10/2019 04:04:40 PM",41.750929656,-87.625610451,"(41.750929656, -87.625610451)"
"107",11584062,"JC138349",2019-02-03 03:28:00,"045XX S LAKE PARK AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",222,4,"04B",1185355,1875138,2019,"02/10/2019 04:04:40 PM",41.812525959,-87.59563103,"(41.812525959, -87.59563103)"
"108",11584115,"JC138420",2019-02-03 03:00:00,"046XX S LAKE PARK AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",222,4,"04B",1185665,1874739,2019,"02/10/2019 04:04:40 PM",41.811423767,-87.594506547,"(41.811423767, -87.594506547)"
"109",11584267,"JC138403",2019-02-03 05:15:00,"034XX W DIVISION ST","041A","BATTERY","AGGRAVATED: HANDGUN","VEHICLE NON-COMMERCIAL","false","false",1121,26,"04B",1153292,1907775,2019,"02/10/2019 04:04:40 PM",41.902780731,-87.712372875,"(41.902780731, -87.712372875)"
"110",11585556,"JC139920",2019-02-04 02:31:00,"045XX S LAPORTE AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",814,22,"04B",1144120,1874119,2019,"02/11/2019 04:12:16 PM",41.810601441,-87.74690797,"(41.810601441, -87.74690797)"
"111",11587020,"JC141679",2019-02-05 07:37:00,"075XX S COLES AVE","0488","BATTERY","AGGRAVATED DOMESTIC BATTERY: HANDGUN","APARTMENT","true","true",421,7,"04B",1195760,1855844,2019,"04/03/2019 04:04:24 PM",41.759330641,-87.558104318,"(41.759330641, -87.558104318)"
"112",11587648,"JC142387",2019-02-06 01:45:00,"049XX W FERDINAND ST","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","true","false",1532,37,"04B",1143422,1902880,2019,"03/31/2019 04:07:36 PM",41.889538615,-87.748750057,"(41.889538615, -87.748750057)"
"113",11587961,"JC142885",2019-02-06 08:32:00,"048XX W OHIO ST","041A","BATTERY","AGGRAVATED: HANDGUN","ALLEY","false","false",1532,28,"04B",1144129,1903555,2019,"02/13/2019 04:10:15 PM",41.891377647,-87.74613666,"(41.891377647, -87.74613666)"
"114",11588085,"JC143072",2019-02-07 12:13:00,"015XX N HUDSON AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",1821,2,"04B",1173028,1910789,2019,"02/25/2019 04:20:18 PM",41.910636403,-87.639789816,"(41.910636403, -87.639789816)"
"115",11588136,"JC143052",2019-02-06 11:43:00,"069XX S EAST END AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",332,5,"04B",1188979,1859212,2019,"06/17/2020 03:54:43 PM",41.768737721,-87.582848338,"(41.768737721, -87.582848338)"
"116",11588138,"JC143130",2019-02-07 03:25:00,"028XX W 35TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",911,12,"04B",1158153,1881309,2019,"02/14/2019 04:11:10 PM",41.830057393,-87.695240082,"(41.830057393, -87.695240082)"
"117",11588969,"JC144006",2019-02-07 05:30:00,"099XX S THROOP ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",2213,34,"04B",1169288,1838632,2019,"02/14/2019 04:11:10 PM",41.712712133,-87.655619535,"(41.712712133, -87.655619535)"
"118",11589961,"JC145056",2019-02-08 01:00:00,"040XX W LAKE ST","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",1114,28,"04B",1149512,1901446,2019,"02/15/2019 04:04:58 PM",41.885487535,-87.726422045,"(41.885487535, -87.726422045)"
"119",11590292,"JC145639",2019-02-09 03:02:00,"083XX S BURLEY AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",424,10,"04B",1199260,1850303,2019,"02/16/2019 04:06:44 PM",41.744038496,-87.545463195,"(41.744038496, -87.545463195)"
"120",11590575,"JC145836",2019-02-09 10:00:00,"054XX S LOOMIS BLVD","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",934,20,"04B",1167923,1868627,2019,"02/16/2019 04:06:44 PM",41.795051883,-87.659758563,"(41.795051883, -87.659758563)"
"121",11591326,"JC146891",2019-02-10 05:35:00,"066XX S STONY ISLAND AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",321,5,"04B",1188019,1861082,2019,"04/22/2020 03:53:55 PM",41.773892091,-87.58630763,"(41.773892091, -87.58630763)"
"122",11591497,"JC146985",2019-02-10 09:33:00,"058XX S WESTERN AVE","041A","BATTERY","AGGRAVATED: HANDGUN","PARKING LOT/GARAGE(NON.RESID.)","false","false",824,16,"04B",1161373,1865787,2019,"02/17/2019 04:05:09 PM",41.787396872,-87.683856209,"(41.787396872, -87.683856209)"
"123",11591672,"JC147080",2019-02-10 11:31:00,"008XX E 84TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","true","false",632,8,"04B",1183472,1849471,2019,"02/28/2019 04:02:38 PM",41.742137507,-87.603336981,"(41.742137507, -87.603336981)"
"124",11591687,"JC147231",2019-02-10 01:53:00,"022XX S ALBANY AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",1033,12,"04B",1156044,1888869,2019,"02/17/2019 04:05:09 PM",41.850845654,-87.702774433,"(41.850845654, -87.702774433)"
"125",11592959,"JC148900",2019-02-11 07:20:00,"016XX S HOMAN AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",1021,24,"04B",1153969,1891614,2019,"02/18/2019 04:12:44 PM",41.858419809,-87.710317052,"(41.858419809, -87.710317052)"
"126",11593515,"JC149554",2019-02-12 12:22:00,"071XX S SANGAMON ST","041A","BATTERY","AGGRAVATED: HANDGUN","RESIDENCE","false","false",733,6,"04B",1171209,1857515,2019,"02/19/2019 04:22:18 PM",41.764487968,-87.648033541,"(41.764487968, -87.648033541)"
"127",11595064,"JC151490",2019-02-13 08:49:00,"042XX W GLADYS AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",1132,28,"04B",1148186,1898017,2019,"02/20/2019 04:32:09 PM",41.8761036,-87.731379732,"(41.8761036, -87.731379732)"
"128",11595142,"JC151650",2019-02-14 12:16:00,"079XX S VINCENNES AVE","041A","BATTERY","AGGRAVATED: HANDGUN","PARKING LOT/GARAGE(NON.RESID.)","false","false",621,17,"04B",1175003,1852462,2019,"02/21/2019 04:13:56 PM",41.750538141,-87.634278086,"(41.750538141, -87.634278086)"
"129",11595927,"JC152645",2019-02-14 06:26:00,"073XX S HALSTED ST","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",732,6,"04B",1172237,1856217,2019,"02/21/2019 04:13:56 PM",41.760903559,-87.644303769,"(41.760903559, -87.644303769)"
"130",11596178,"JC152967",2019-02-15 12:21:00,"044XX S PRINCETON AVE","041A","BATTERY","AGGRAVATED: HANDGUN","VEHICLE-COMMERCIAL","false","false",925,3,"04B",1175025,1875634,2019,"02/22/2019 04:04:55 PM",41.814124116,-87.633506379,"(41.814124116, -87.633506379)"
"131",11598010,"JC155158",2019-02-16 07:41:00,"106XX S BENSLEY AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",434,7,"04B",1194549,1835055,2019,"02/23/2019 04:12:46 PM",41.702313641,-87.563224189,"(41.702313641, -87.563224189)"
"132",11598143,"JC155331",2019-02-16 10:45:00,"076XX N PAULINA ST","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",2422,49,"04B",1163657,1950676,2019,"02/23/2019 04:12:46 PM",42.020290795,-87.673086131,"(42.020290795, -87.673086131)"
"133",11598178,"JC155335",2019-02-16 11:42:00,"076XX S SOUTH CHICAGO AVE","041A","BATTERY","AGGRAVATED: HANDGUN","GAS STATION","false","false",411,5,"04B",1186365,1854740,2019,"02/23/2019 04:12:46 PM",41.75652833,-87.592570988,"(41.75652833, -87.592570988)"
"134",11598808,"JC155960",2019-02-17 03:14:00,"006XX S ST LOUIS AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",1133,24,"04B",1153141,1897050,2019,"02/24/2019 04:09:21 PM",41.873353247,-87.713212223,"(41.873353247, -87.713212223)"
"135",11598929,"JC156230",2019-02-17 06:00:00,"065XX S KEDZIE AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",831,17,"04B",1156172,1861266,2019,"02/24/2019 04:09:21 PM",41.775096813,-87.703047685,"(41.775096813, -87.703047685)"
"136",11599625,"JC157031",2019-02-18 02:29:00,"041XX W 43RD ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",815,14,"04B",1149642,1875818,2019,"02/25/2019 04:30:21 PM",41.815158556,-87.726609586,"(41.815158556, -87.726609586)"
"137",11600962,"JC158576",2019-02-19 06:30:00,"003XX N AVERS AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","true","false",1122,37,"04B",1150579,1901577,2019,"05/11/2019 04:11:32 PM",41.885826239,-87.722500364,"(41.885826239, -87.722500364)"
"138",11602729,"JC160602",2019-02-21 02:00:00,"021XX E 71ST ST","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",331,5,"04B",1191535,1858334,2019,"02/28/2019 04:10:11 PM",41.766266837,-87.573507904,"(41.766266837, -87.573507904)"
"139",11602959,"JC160856",2019-02-21 04:55:00,"040XX W ARMITAGE AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",2534,35,"04B",1149156,1912984,2019,"02/28/2019 04:10:11 PM",41.917155885,-87.727430105,"(41.917155885, -87.727430105)"
"140",11602985,"JC160967",2019-02-21 06:46:00,"089XX S EXCHANGE AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",423,10,"04B",1197316,1846356,2019,"03/06/2019 04:12:29 PM",41.733256241,-87.552717215,"(41.733256241, -87.552717215)"
"141",11603096,"JC160935",2019-02-21 06:02:00,"081XX S COTTAGE GROVE AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",631,8,"04B",1182975,1851110,2019,"02/28/2019 04:10:11 PM",41.746646657,-87.605107143,"(41.746646657, -87.605107143)"
"142",11603139,"JC161206",2019-02-21 10:20:00,"017XX E 95TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",431,7,"04B",1189480,1842326,2019,"02/28/2019 04:10:11 PM",41.722388948,-87.581552712,"(41.722388948, -87.581552712)"
"143",11604150,"JC162302",2019-02-22 07:00:00,"087XX S BURLEY AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",424,10,"04B",1199188,1847551,2019,"03/01/2019 04:09:34 PM",41.736488616,-87.545819278,"(41.736488616, -87.545819278)"
"144",11604119,"JC162292",2019-02-22 06:56:00,"015XX N HAMLIN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",2535,26,"04B",1150760,1909869,2019,"04/23/2020 03:44:36 PM",41.908576787,-87.721618581,"(41.908576787, -87.721618581)"
"145",11604327,"JC162582",2019-02-22 11:42:00,"007XX E 64TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",312,20,"04B",1182415,1862742,2019,"03/01/2019 04:09:34 PM",41.778579029,-87.606799105,"(41.778579029, -87.606799105)"
"146",11604841,"JC163205",2019-02-23 03:32:00,"056XX S RACINE AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","true","false",712,16,"04B",1169285,1867289,2019,"03/13/2019 04:02:26 PM",41.791350864,-87.654802831,"(41.791350864, -87.654802831)"
"147",11605102,"JC163565",2019-02-23 09:02:00,"114XX S ASHLAND AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",2234,34,"04B",1167735,1828671,2019,"03/02/2019 04:09:55 PM",41.685410923,-87.661591648,"(41.685410923, -87.661591648)"
"148",11605245,"JC163701",2019-02-24 12:16:00,"010XX W 78TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",612,17,"04B",1170796,1853099,2019,"03/03/2019 04:04:46 PM",41.752378916,-87.649675921,"(41.752378916, -87.649675921)"
"149",11605305,"JC163867",2019-02-24 01:56:00,"016XX W OGDEN AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",1224,27,"04B",1165707,1899810,2019,"03/03/2019 04:04:46 PM",41.880668524,-87.666997577,"(41.880668524, -87.666997577)"
"150",11606167,"JC164836",2019-02-25 08:25:00,"025XX E 100TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",431,7,"04B",1194553,1839148,2019,"03/04/2019 04:05:15 PM",41.713545143,-87.563075483,"(41.713545143, -87.563075483)"
"151",11606570,"JC165163",2019-02-25 01:07:00,"007XX W 61ST PL","041A","BATTERY","AGGRAVATED: HANDGUN","RESIDENCE","false","false",711,16,"04B",1172475,1864091,2019,"03/04/2019 04:05:15 PM",41.782505513,-87.643199914,"(41.782505513, -87.643199914)"
"152",11606836,"JC165316",2019-02-25 02:31:00,"105XX S EWING AVE","041A","BATTERY","AGGRAVATED: HANDGUN","OTHER","false","false",432,10,"04B",1202173,1835689,2019,"03/04/2019 04:05:15 PM",41.703862918,-87.535286361,"(41.703862918, -87.535286361)"
"153",11607969,"JC167054",2019-02-26 08:56:00,"059XX W DIVISION ST","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",1511,29,"04B",1136559,1907383,2019,"03/05/2019 04:20:51 PM",41.902020957,-87.773846439,"(41.902020957, -87.773846439)"
"154",11608776,"JC167979",2019-02-27 05:39:00,"044XX N ELSTON AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",1722,39,"04B",1148266,1929077,2019,"03/06/2019 04:20:10 PM",41.961333657,-87.730284063,"(41.961333657, -87.730284063)"
"155",11609744,"JC169117",2019-02-28 04:36:00,"014XX W 49TH PL","041A","BATTERY","AGGRAVATED: HANDGUN","ALLEY","false","false",933,20,"04B",1167582,1871923,2019,"03/07/2019 04:21:18 PM",41.804103811,-87.660914464,"(41.804103811, -87.660914464)"
"156",11609746,"JC169002",2019-02-28 03:37:00,"032XX W DOUGLAS BLVD","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",1022,24,"04B",1154772,1893103,2019,"03/07/2019 04:21:18 PM",41.862489764,-87.707329662,"(41.862489764, -87.707329662)"
"157",11609829,"JC169286",2019-02-28 07:04:00,"042XX W WASHINGTON BLVD","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",1114,28,"04B",1148212,1900158,2019,"03/09/2019 03:58:58 PM",41.881978249,-87.731229119,"(41.881978249, -87.731229119)"
"158",11610308,"JC169804",2019-03-01 10:22:00,"059XX S MORGAN ST","041A","BATTERY","AGGRAVATED: HANDGUN","GAS STATION","false","false",712,16,"04B",1170659,1865532,2019,"03/08/2019 04:36:43 PM",41.786499587,-87.649815884,"(41.786499587, -87.649815884)"
"159",11610751,"JC170187",2019-03-01 03:24:00,"018XX N DRAKE AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",1422,1,"04B",1152530,1911950,2019,"03/08/2019 04:36:43 PM",41.914252417,-87.715061316,"(41.914252417, -87.715061316)"
"160",11611019,"JC170794",2019-03-02 01:45:00,"106XX S THROOP ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",2232,34,"04B",1169553,1834146,2019,"03/09/2019 04:05:42 PM",41.700396121,-87.654778478,"(41.700396121, -87.654778478)"
"161",11611638,"JC171592",2019-03-02 05:55:00,"048XX W FULLERTON AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",2521,31,"04B",1143835,1915525,2019,"03/09/2019 04:05:42 PM",41.924230143,-87.746915859,"(41.924230143, -87.746915859)"
"162",11611906,"JC171943",2019-03-03 03:43:00,"029XX E 79TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","BAR OR TAVERN","false","false",422,7,"04B",1197022,1853148,2019,"03/10/2019 04:00:57 PM",41.751901325,-87.553568788,"(41.751901325, -87.553568788)"
"163",11611998,"JC172014",2019-03-03 05:45:00,"013XX S LAWNDALE AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",1011,24,"04B",1151920,1893559,2019,"03/10/2019 04:00:57 PM",41.863797669,-87.717787055,"(41.863797669, -87.717787055)"
"164",11612598,"JC172808",2019-03-04 12:01:00,"069XX S KEDZIE AVE","041A","BATTERY","AGGRAVATED: HANDGUN","RESIDENCE","false","false",831,17,"04B",1156238,1858525,2019,"03/11/2019 04:05:52 PM",41.767573766,-87.702879393,"(41.767573766, -87.702879393)"
"165",11613503,"JC173930",2019-03-05 12:30:00,"017XX W 49TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",931,15,"04B",1165414,1872207,2019,"03/12/2019 04:21:39 PM",41.804929408,-87.66885761,"(41.804929408, -87.66885761)"
"166",11614888,"JC175443",2019-03-06 11:12:00,"009XX N HARDING AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",1112,37,"04B",1149882,1906083,2019,"03/13/2019 04:11:31 PM",41.898204762,-87.724942587,"(41.898204762, -87.724942587)"
"167",11696586,"JC274636",2019-05-23 01:34:00,"074XX S MICHIGAN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",323,6,"04B",1178449,1855644,2019,"04/02/2020 03:49:18 PM",41.759192387,-87.621553941,"(41.759192387, -87.621553941)"
"168",11816633,"JC419108",2019-09-03 08:50:00,"001XX N WESTERN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","GAS STATION","false","false",1223,27,"04B",1160392,1900695,2019,"04/02/2020 03:49:18 PM",41.883208624,-87.686489297,"(41.883208624, -87.686489297)"
"169",11615192,"JC175889",2019-03-06 04:35:00,"027XX W FOSTER AVE","041A","BATTERY","AGGRAVATED: HANDGUN","HOSPITAL BUILDING/GROUNDS","false","false",2031,40,"04B",1157125,1934423,2019,"03/13/2019 04:11:31 PM",41.975827666,-87.697567585,"(41.975827666, -87.697567585)"
"170",11864325,"JC476453",2019-10-17 05:30:00,"031XX W HURON ST","041A","BATTERY","AGGRAVATED - HANDGUN","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false",1221,27,"04B",1155449,1904498,2019,"04/02/2020 03:49:18 PM",41.893745225,-87.704538011,"(41.893745225, -87.704538011)"
"171",11615585,"JC176364",2019-03-07 04:24:00,"103XX S AVENUE G","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",432,10,"04B",1203150,1837091,2019,"03/14/2019 04:07:17 PM",41.707685218,-87.531661073,"(41.707685218, -87.531661073)"
"172",11616122,"JC176975",2019-03-07 03:53:00,"053XX W LE MOYNE ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",2532,37,"04B",1140300,1909454,2019,"03/14/2019 04:07:17 PM",41.907636249,-87.76005419,"(41.907636249, -87.76005419)"
"173",11616432,"JC177415",2019-03-07 10:14:00,"012XX N MENARD AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",2531,29,"04B",1137461,1907613,2019,"03/14/2019 04:07:17 PM",41.902635914,-87.770527673,"(41.902635914, -87.770527673)"
"174",11616924,"JC178008",2019-03-08 12:44:00,"007XX N TRUMBULL AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",1121,27,"04B",1153248,1904647,2019,"03/15/2019 04:20:49 PM",41.894198074,-87.712617625,"(41.894198074, -87.712617625)"
"175",11617460,"JC178805",2019-03-09 01:41:00,"043XX S MICHIGAN AVE","041A","BATTERY","AGGRAVATED: HANDGUN","APARTMENT","false","false",215,3,"04B",1177884,1876184,2019,"03/16/2019 04:09:04 PM",41.815568993,-87.623002699,"(41.815568993, -87.623002699)"
"176",11617467,"JC178761",2019-03-09 12:35:00,"101XX S UNION AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",2232,34,"04B",1173429,1837599,2019,"03/16/2019 04:09:04 PM",41.709786989,-87.640484349,"(41.709786989, -87.640484349)"
"177",11617514,"JC178864",2019-03-09 03:27:00,"015XX N MILWAUKEE AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",1424,1,"04B",1163046,1910384,2019,"03/16/2019 04:09:04 PM",41.909740682,-87.676471266,"(41.909740682, -87.676471266)"
"178",11617536,"JC178848",2019-03-09 03:05:00,"016XX W 56TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",715,15,"04B",1166195,1867570,2019,"03/16/2019 04:09:04 PM",41.792188327,-87.666125237,"(41.792188327, -87.666125237)"
